facebook,paid_search,youtube,revenue
140633.0754915035,131199.4776917369,73616.03182008746,45996.97784312563
91821.61794618951,148130.4276010157,87643.78381484738,0.0
128897.91790019769,151128.31077299247,86178.26439700856,0.0
137014.38788921293,138656.32530937946,109002.43640027914,36492.32455935786
137837.26044321497,143843.15105658694,87547.97640115173,13710.574963491954
97734.10331770737,85933.06117364054,96478.00776070332,33842.255336736576
106859.29525965352,137359.98710958636,86194.7113622039,55305.55521867402
139891.16471483244,124009.96031283813,79985.51465933044,0.0
104764.79258634709,120016.55392942758,107681.41983433807,13435.670715587858
114006.07886671371,122883.04260058483,82113.82708354405,32203.716174866473
151517.5161900394,127584.01298264065,102367.81975830681,49247.78216218189
119044.0149923042,132571.42254710422,111959.18473687455,0.0
105464.51724332313,144151.7166795632,98162.6346066639,0.0
102447.6528627419,121661.75241844943,81631.25663374898,16375.529753599349
126654.38659170376,152952.15557483357,70314.25750140627,58438.059191241315
93337.03983045582,158396.62173681636,130080.63324080393,18786.57799751974
115053.28072207163,158140.17841851304,105049.4817539932,0.0
126664.61069980044,163378.35409978582,99783.90012649266,0.0
145982.99641095335,125791.08413025408,122060.53665285622,3477.4785864618607
133350.96160739992,133232.53539519815,111250.66848719574,0.0
105718.69764035642,146164.99788845202,103940.46661779762,12079.735412267502
143568.3863512744,129376.29455118513,92133.99552511708,0.0
114009.69924905045,111037.62576251378,89772.00892811405,10071.355390937499
95285.93955901182,127441.0047516331,113376.83478285828,63854.48712622179
116559.17281469055,180867.27291590295,72787.58294804653,49759.18779158833
148763.38402291405,121420.94546455627,106245.94840567923,32134.903528264636
123304.8010012985,120156.36488396436,62889.94587991916,0.0
120250.43728659573,126326.97866300738,71885.02749734763,36722.93188813437
152744.23289405706,153922.9671812422,90318.0296642437,0.0
91372.90305891146,148700.3352719194,114353.36927695476,0.0
94288.01771894455,157655.95837349282,91486.70263213433,2553.8737743675574
87683.07058066336,203313.29425708248,87508.50507169915,45526.40142914249
127452.9637296011,160526.31066314483,80268.30992822387,0.0
123329.8625423025,162487.55941987934,108354.14507530595,18746.946871773853
150854.72734559551,211491.32240033714,96498.54054172551,0.0
124869.50154273541,152239.01267592097,90101.43501582617,35998.86165103814
111916.85681041394,130202.7758261475,115434.53589801874,28856.396210957973
120035.89745756214,132428.3244553275,69060.50195689136,51060.68961878633
122354.14836921917,166419.9365460303,113913.72936708774,11756.8575790426
86564.77453343666,108705.41337868405,69503.0286295466,37418.37262009598
174206.63288669786,91335.18581740654,80280.61083163158,0.0
130397.42036203823,119473.37019484013,102447.47055102311,0.0
124200.16616045179,160496.45220038886,100881.80041242036,0.0
132303.27968557162,154818.15623016402,98894.74381506443,0.0
134188.21961173211,136000.18528620046,86742.73713591954,12322.532224619563
117188.93028995137,166729.71468545528,107074.56366159866,53044.55677846677
107375.177275186,155207.39274654607,101218.17217898638,7911.858128938817
131989.0137264341,148599.3756512992,110731.76027331428,782.6948097486347
127714.21681062905,139568.2379253802,88981.61444700831,54566.38114603023
103802.19801821184,162408.79682704632,99901.22689815154,0.0
148380.71222734527,158882.73366121284,112505.25292018965,8048.301720050887
125867.04072645967,133173.60053242813,118975.71656066264,0.0
134596.3872453526,160335.28136724586,82531.01613636367,16646.298664221387
147838.4177535984,123656.9972683371,73651.72537920537,0.0
120437.7764232967,145871.97454471633,76104.37162800223,0.0
126339.0401396823,150010.1084410747,72365.22592754925,5991.8502550485055
136200.54477012233,131624.47690331464,137746.0183048751,1274.273465790966
105502.77832399895,143352.6516305914,123663.5720105927,2913.354459756738
121081.03325692003,155201.01748976906,93247.61329693631,0.0
122510.97173302296,112939.17018090744,77599.71716064977,18499.400432849376
100878.8289663321,144599.9534262334,89071.67679476755,25961.44469441227
166352.7357734776,195368.7918159464,94111.46466127406,15656.17057346647
91854.13113015195,119341.63397967779,65754.93244012378,0.0
94037.92192625685,165749.24124442667,92486.01356466823,0.0
146284.53151407157,137608.8150367581,98660.1089761234,0.0
134265.32501593084,169574.78864789248,79412.39960124876,54934.398804051765
99480.70365038444,121913.95787999746,87857.34429722138,0.0
132145.78030203385,140151.67178291606,102603.75870021211,15049.630049900334
149357.0088999462,195271.99230040383,92792.29796851499,19261.75942220383
119394.73884806028,135669.91405552396,80390.14307368564,0.0
171976.45800149164,155835.4949253499,92363.9620893276,0.0
85518.76378263929,154863.12388240005,113716.43206086683,20177.983191338593
133876.46907718203,89286.52836326015,114029.56804088959,0.0
143330.56672442006,151155.709017662,75426.66581962522,0.0
137826.87803210493,109061.74239150033,112523.5668851098,0.0
115912.88546708704,155822.55899324696,87795.6930656549,32669.192853716988
114191.17035977701,142942.86062680106,96936.07996067028,0.0
128882.90342174514,112121.56450639782,103212.9376766065,0.0
136315.0897330414,110238.67771103905,68149.99899291086,8586.77831987494
132049.46872564725,138181.06696705485,95362.00989332463,22209.204912714733
140801.15781586777,202025.69115711184,109845.66940824674,0.0
99622.6008586653,180582.98677221412,93208.02974785538,63907.84414705285
115444.58041752731,148988.58164085733,95547.24663750768,51538.04789382754
101199.68135752491,152882.9526813476,104399.6470251017,6440.588092152645
112277.74447827716,155040.56301294925,86476.37197795938,21520.356453952107
140304.4178362861,126638.74310095033,91416.63596343427,0.0
122159.67841450458,122684.47470029569,95999.34396864295,28343.088016930764
172137.1832629954,161276.7327192174,97657.58274618191,20915.828192927296
123868.12734379435,124957.54246749113,82602.86885912967,0.0
121193.83761159473,176013.80704441352,106798.2323221088,1468.540637154325
122123.65838880432,106167.9539250593,80254.14356474631,0.0
107243.82614280128,117460.45916161503,80312.65005043791,34632.90740554145
118843.26775244813,175391.596589925,90733.14199608746,0.0
142555.76054223292,132828.6881086944,103447.71699477399,0.0
122279.41336255545,136935.04168098012,74177.09588902238,0.0
104130.80540233057,156135.79554194206,86384.36914505172,5872.887742545403
101498.3075904273,168969.30647874164,76296.79502822856,6975.19749439214
110995.96216668314,155244.4628878348,84548.14260933739,0.0
121477.2686882176,147181.59139356727,79039.69713006257,9948.980669982626
143871.73070952523,160016.783591435,91059.05808555982,0.0
93190.22717267126,150228.63417781683,64586.42483179732,15061.514441739644
113603.47444222488,167127.87724398932,99614.68638552175,32321.35927793259
122886.20038870157,211422.5821742636,103334.04472089789,16144.64332770323
83325.88464741131,152633.38716724855,71563.7360078048,2761.688662637973
103328.03434067187,118503.89825388414,90993.97080407782,8331.600076937822
106402.22920527628,165968.6559716331,106905.99953125678,0.0
104080.59252299003,136343.98808526565,69273.43959184,34297.75230510037
123837.79090043294,148428.61918404716,117811.11507384773,9351.505804562938
116788.80780996406,149166.66430793673,95009.90803724191,51790.29359719796
108894.27794797928,125459.35633990877,79804.18815767157,66457.97640340295
128559.2525310527,130729.83427568007,81436.51055661445,0.0
154461.494352925,82291.09350724323,92906.51670355255,26825.919151188442
152785.13033483503,137464.2453642043,88171.35651740065,1049.8351716619618
81544.56455875328,154020.01052681773,99474.78233071635,16304.155727549525
131541.4436767028,140365.86155072504,82191.36010876518,8099.213478329865
116439.53419872324,128499.40201798442,81747.21103043357,0.0
123103.10685730712,149427.64983545334,93896.43233162849,29464.086608586225
112034.33932914902,116437.25458384989,79879.47344795166,0.0
122351.77259774404,113550.92548746304,85675.77593891136,52822.6457985356
123028.14792144038,153145.92709792158,103754.17190567822,3213.9900764760787
108420.96485302153,154522.38306538473,64727.35055068627,15921.891274536258
102072.64904349638,152776.30687872678,93232.04455976708,26585.172788213786
111026.08634761031,132486.78360516182,99718.87397601361,24224.887609093883
124685.1852891353,167339.82784004929,107979.9200671866,29968.99012588177
131979.92683368528,111906.1617604063,91484.51318910494,28975.645135207415
137066.97954680293,132574.87365377665,88450.23986948201,4789.280051645465
110116.19953866175,158695.2377084093,71937.07637009915,0.0
125676.89134605473,161489.79879720646,83297.82662092906,31994.341844754483
139250.05183906597,120690.4035607031,104968.77961745,12844.895884289293
143311.89790288257,193564.90369066465,74697.12400280779,0.0
118823.34291736956,136737.20151780828,59120.27629465565,10479.565814216763
115581.36550120775,142195.50667003036,108608.71574225434,0.0
123822.48467672785,164453.0265848767,86056.40372700842,6405.471329532272
97005.85054205189,178798.39377936488,104148.0920345181,6064.981868525569
116127.80977928983,141538.3716680164,74516.60900149662,9135.35092728159
134891.7279694626,169331.6433902882,89556.720105572,13108.403702648233
132838.94258887402,128595.92556823358,82018.63358569375,31328.024390792172
114594.64791272223,181710.79185547205,95897.15493470311,51722.22620519563
124354.36402174333,140964.95635888333,92100.69845321855,0.0
103506.99319418625,147860.79408686218,100692.33714467935,0.0
134069.8429645005,131330.63732552942,86639.62200406766,13387.20682819602
118443.57127727054,145399.6875798313,105793.83197282554,0.0
114480.97096607724,121741.25787884984,79317.38910333783,63306.57350983686
112765.52327813227,138438.7310727789,103592.77880216193,11718.790260031603
118742.12266200283,140428.14524963565,108673.12892554494,0.0
111042.44710136083,113601.85824594669,94056.50798923762,0.0
133162.86072005128,125720.54383434597,76964.72069430076,0.0
112094.32903967639,87507.09060109379,61196.225285175824,34165.557673228046
151859.28192054763,108983.29358983658,86339.92465662649,16580.69468662682
149304.21006962762,139648.5094165904,73568.98601654066,71433.6010187225
102169.1302029099,163987.22296322056,82009.00620560892,0.0
121394.0853885856,131075.00318577126,123138.02671624935,47278.928734472094
106986.8675732761,139235.84893329095,86722.13768343577,0.0
113467.04873622776,169042.33996825962,68576.10787769323,0.0
160048.54935289593,160830.64838661416,80966.43465498972,9040.291214669183
113848.57165768402,160468.61977086597,104550.16175832012,0.0
127204.52074154858,142980.44226091768,93722.85210482054,0.0
130826.42588016557,127746.87807402355,100412.24723080033,32371.483537788255
99987.41255033518,149894.04012820678,118025.17856750941,47988.91066951366
102898.0905118159,172062.99375076435,88966.36522848086,37710.28843723293
95879.55257183762,185186.2175854854,112538.92721148347,21923.715592981534
102280.58532204447,200149.63514574332,100184.61594235711,17028.281959026997
62999.39781365635,178242.45199849087,81138.98024678328,0.0
130891.64801587256,141092.30086516542,111465.69402825159,0.0
161083.8768251214,109939.35480567192,93323.86245532118,0.0
122956.41478073054,155049.73328035616,110083.79714653478,46568.71854190706
91674.62281318786,167414.6744357078,87291.86664112726,46187.09455449958
107144.47234200104,76166.97218960548,62452.89165168471,0.0
110822.46309950006,103022.34713632242,57134.81113961149,0.0
99648.30445573249,128579.2840067885,97978.06284673957,67673.11730487389
137203.65276790314,120777.60107590364,82093.04673890743,79471.21663202388
136205.20088750668,99773.5749853232,62641.02258391958,0.0
96890.96412364682,149501.2046830423,97650.03767473,0.0
134501.62088895016,171029.73656931677,102117.51356687325,0.0
150536.2532715453,135289.83069181992,91393.1993942628,27814.57171338475
158051.16410459118,98497.77396782144,87810.9696250987,34456.06497370276
177304.24046171925,145157.1318433359,101599.62645564033,0.0
101960.14701113605,112250.79958787162,87393.68629550228,59490.9371781722
176484.40852790407,114784.49005915875,84760.27783109706,0.0
112915.87222982424,163993.43897679917,72662.59627723506,11813.977189349478
108150.69089238971,170005.45478280558,69775.03783015438,3058.038865869794
126541.4474975569,132767.68560874637,90431.3860667198,0.0
108358.77331813975,158277.70127033038,78048.48229916835,67229.45938288962
127980.88281293052,113143.56205817773,115406.85466014977,0.0
93598.45624525397,153227.11988778345,91174.89952844297,13846.719127769187
115224.94795873131,130403.14370355767,73787.85504918246,51550.88433416975
145711.64468723358,106860.74585862551,93863.45429950733,0.0
118858.77417137688,117321.5054592215,88132.06480528251,2382.0831781741763
122831.91573479766,150251.40902638072,96424.72219679487,30788.31419220932
129505.17209434623,102984.94078373013,96579.17918552998,42457.538204653516
143413.2325863532,132958.18466131063,78820.35481257166,16333.167226830044
86895.50575621135,166710.0264048723,93957.34424173231,0.0
131690.4810367487,127679.35663454123,120247.55623884908,27540.47090282361
114637.21721516474,101468.41075334669,78888.45362826751,0.0
123332.75790623677,133075.04304453786,83753.9171540245,19726.009088087863
141199.00339524754,156941.31907197024,70727.28007553879,0.0
96116.2669717631,107558.16556434424,108978.25025214165,3665.144447891711
99747.11117113821,169676.57754636466,88962.53429369474,11789.210954505008
81291.40080572388,159083.30471603465,67015.71605860094,0.0
109016.82116472448,148752.9208241935,71782.61834444579,22029.50439857634
146608.64688757632,154433.3409400023,76678.69532878046,24737.229638584562
117588.2562305306,143179.25550046132,108861.57161934972,65823.1178967817
93197.50208690428,148356.82210171068,92113.09454915802,0.0
110286.42510849905,141786.4901437072,87035.94938308274,39212.28109180882
90242.76593018754,162073.0613252648,78885.30534357126,11494.970856434931
97496.27796537676,172321.94835497218,90173.53382508006,31783.119847554888
127776.37820527426,119479.2707779129,80666.45832358813,25810.596220865733
96522.53347387942,122454.19597274445,110071.98552746826,9632.915673970923
142252.68610406603,130218.10776492892,92337.33598297536,32709.396419090648
118577.59418339327,124780.54191729144,74556.76266121054,0.0
121711.8940788905,168345.41468810593,79337.9466110421,30884.823179970066
114432.54064784212,102509.65575779967,115152.26133275463,0.0
135456.95677087447,153567.62820601198,86918.74651001702,26798.739784818896
135663.19775554023,174667.50437751343,113173.36182253071,35024.47828846355
126701.08703824342,125531.55465582339,93302.60191016654,0.0
131295.78211815297,176801.57016571352,96551.69626279292,0.0
115758.20660159149,168933.3542718116,81932.88503502583,0.0
130844.06013818097,131269.04969097284,102154.78785923221,42217.751099211426
113242.44449052386,160469.8432246456,72040.99415353572,43381.49007075626
120044.63244324805,119334.56892174014,78799.82930703615,0.0
114507.12501267405,112456.60227045817,95257.85244077933,19183.41683141432
110855.62921361608,128405.28563650139,85632.11268324632,0.0
106217.7640455642,173757.74765268952,90537.47887580965,6716.929470773926
129353.80207717771,128542.34588610385,97971.36848930092,38421.049864954184
146212.11825626926,141041.89076881172,89432.18654456086,43134.61842942872
143422.03943339118,114890.59868450995,91324.62114095278,55882.64831510962
94868.69328109128,161666.30564514207,117699.45634677932,0.0
145784.06102813745,160786.4984818045,60067.12454845254,8409.973800209666
113636.82996764142,122392.51316740246,82721.55916020693,0.0
132014.66030291183,82073.701145519,87165.73150789978,13565.07984917058
101875.69335905577,130956.80569330949,104154.17052722182,1426.7573377194622
122839.59827748011,151063.30112374292,101392.0976433357,18213.878408573535
126274.46365793815,139670.1203259424,52449.027016779015,2111.9428618582006
90307.90416160694,142012.017721683,106783.35492096082,89130.84087452387
132165.3433268838,148738.19324907105,91583.47940656038,25976.020622583004
146918.7001567663,127226.10017336988,100909.25988448686,0.0
116507.04108636745,108616.9053656255,81893.39233404819,363.7652669952804
147203.36261656025,158475.12363477738,99194.17857855886,21024.977684901234
116206.13013095185,117877.52012313734,96138.37320849192,0.0
136991.69062093235,109959.56038801582,88304.70415144323,777.5455917402287
75628.60068097801,152501.61809594173,114436.21048377916,0.0
168375.55558626927,112354.64742272999,124613.84626996939,0.0
149909.16490485915,119545.32353804244,89329.92542305253,0.0
114307.48991492642,179514.45158321902,65669.6441104706,0.0
80558.21946712365,179714.08367939072,97878.80150181812,7332.190208313286
125760.56736610978,169781.65623445905,78762.07137755389,0.0
91121.48905852486,158984.1557717522,94954.69970871488,0.0
128897.07075114976,168909.94967575782,96748.57552564291,40006.34644711452
128231.31438328564,189065.10896563204,92533.35385806224,41648.18386511998
101171.93661995951,167353.2919020817,74568.78463713167,0.0
142419.34047228756,146281.95986677796,68420.94234800813,32138.970020126922
136111.49405612348,161823.72480116243,73518.05442751848,0.0
139516.46674577126,128376.4631200736,88539.71851369966,0.0
120177.15407337791,143658.01651926327,111576.55368634005,3063.9124568452517
91689.51866172587,144769.85875116946,85511.7149927134,51060.64211788627
139557.44544422274,136547.92121412142,106558.92240105507,13373.248693602956
114592.57201728418,132128.9087109304,60966.66187711244,33785.92909730548
92204.39713614661,172196.5434109053,97166.8054789249,0.0
147040.78731948652,116175.56233291754,114480.25097027613,0.0
161988.15041005018,143694.34007673012,76663.08499631564,36439.08073361292
119175.03742041595,107766.77636671752,87425.29970934294,6538.747835416215
163182.42309206584,89807.11091091007,92143.39138559088,5039.176364224276
121826.294572227,169879.6137106371,100788.61652522036,1719.1717417664713
112390.88191667298,172146.73903530405,73128.71543770639,39411.214493577936
107390.83091629045,127864.82540524889,71582.40995864145,11578.025637445664
152741.64815985484,141265.809993304,100307.15513385515,0.0
104397.12237224457,132767.66067518637,97920.53750687084,0.0
134705.38619949974,132793.8857372895,75559.148598596,79704.00140143791
108816.72329881584,127799.24173476311,99403.57120453911,8929.012852431642
110793.86474851274,151501.91891437036,88045.98307134912,0.0
140604.99387939135,130470.98936466944,76544.18266191725,20299.4019012739
112399.26307421293,150375.32097819966,77617.8075069,34428.5001464066
111904.09241159413,181692.73062105157,85501.69966391055,53027.535832137146
142656.09394349615,149738.9192185167,132684.8913692258,5946.564663202154
151947.94586443246,143119.98798934574,93246.55198304915,75804.4771399246
132893.79606568467,125712.91674910994,77734.29313337688,26863.92327211742
106904.60448752102,139640.30336016358,78107.87310418155,77367.07962497168
109787.8300140484,98238.69229452296,99399.20943188408,6959.45160790759
121598.30527480075,178491.8271628692,88923.42109822271,49395.73588850961
126418.60123851315,116048.60993513864,89388.46658024131,71840.00011743451
100242.68179720457,92034.90563129875,83315.73269381933,3758.38822802736
134460.75879159727,137386.2612319946,71991.01208290686,0.0
121710.26659279197,148855.514821472,91396.56733152333,0.0
85685.83362723741,173112.64152455464,121151.15294251095,3671.3477750818693
101421.47035078538,146119.75454741245,88280.3485933124,0.0
109917.42652696672,163137.21356855726,88600.06754365655,0.0
118542.8462231789,163245.80834181575,99123.55526595574,1246.2100237275863
157785.57591007993,160799.4843435148,89902.82176415753,11682.462800815094
124763.42612279256,111659.02142147953,76840.56909561867,2586.6252345001576
103184.5622020275,152773.47378248107,82911.52061727764,0.0
124412.61608614326,105374.03928613043,81871.78289991395,0.0
112958.24505092239,189859.85129675904,102469.52255151751,75024.68319434735
126495.16479067084,157441.2320837327,80732.91987210629,45601.0093170085
131611.3537407123,124380.12803970306,72581.51685454154,11849.497440002073
144184.61294447875,149396.3629643449,107146.03350964499,65572.88510021612
119514.27008659948,114735.91399622662,102964.40477673955,7680.015779430804
152779.21055199666,101132.84679085214,94508.42043172225,0.0
138160.45325072383,161919.52159459324,79585.018302401,55081.310562123945
105851.20910375623,115478.65237433165,52636.726981994725,41352.47750033538
164197.1133149693,135474.63823038503,123394.24802155807,57307.0332216386
126539.89026540195,145138.771596824,124797.78863920996,0.0
103297.5099205553,135439.49681859039,92192.16777689518,0.0
153058.26102460845,114299.10856572623,92468.78337052457,8780.826271971322
161555.5517039689,141517.5997532664,78233.01106804502,0.0
119339.49472560879,143700.6246798539,55524.60131733726,0.0
109926.99479248807,161782.72560845217,86294.31956886756,13773.424943683684
116552.50085092676,201122.24192635505,58891.300112448705,0.0
134294.634550354,90592.01082090127,101795.56984019994,4758.427752572159
145557.13310061028,120036.97137961727,95150.56383119174,6202.109295503334
131409.74661727148,145573.54988870912,77509.37852362938,658.6327168684747
122034.46416943539,165269.22592529075,102147.22385561345,86038.98359633402
149960.23540608856,148658.3987868832,107479.87836381228,27153.365092251126
113743.27053896956,168074.81635406113,90213.97805788575,28910.197995469607
140618.38676733815,103004.50932131638,86518.06098972775,13219.296171633776
114238.74403297443,132058.36923086562,88940.18832465431,2870.4117588588615
128620.45916021787,176540.0854641323,116828.30611276916,0.0
117728.74870419098,118493.75856332568,91155.22970130449,0.0
118882.95634694379,67524.11266877776,98687.1644232183,9077.425772671795
112452.2696507558,119580.71622121621,119147.08193339569,33925.14962449913
146897.0806236139,150933.04545750987,75412.41767634363,0.0
105341.4792378293,138229.86531569215,45998.47913391716,3078.8895349490685
105195.35494902583,107878.1530128066,91435.64502131351,42473.511351389985
162419.8713169022,121961.8108278973,100362.62935842937,20774.831605904616
139556.95129308663,106735.470640393,77206.11222373141,12514.646298780475
72297.72602613928,109674.68989811078,97659.0357538404,0.0
108694.82521579193,118025.1313477001,109604.2250902833,18916.273049045143
83760.21324875893,142637.0642692088,63648.47660762661,0.0
100986.18613169489,80299.37759152419,74773.34159981235,0.0
57229.706675319205,174143.4842742482,95642.35103989507,40096.852046991786
117260.20844612115,137412.199594324,75391.2237601511,26076.92977801514
97161.16361677377,112333.52861842274,82920.18278801529,89991.8217691507
121198.10513592877,115661.60407135854,95130.95570231474,34270.322803533265
87497.5748223495,124131.59567095422,72159.25826069794,24011.196163737037
121658.2370634408,140156.16139281684,61728.24058050764,0.0
111701.67443759345,143783.54195843273,82512.026151981,0.0
150039.0593037719,135154.10672466704,93929.41157486258,73248.17394884153
148227.1372349125,121114.64931690064,101360.88456629221,17226.882980178852
135706.91206020565,139725.9314516361,70812.65285811103,0.0
113467.72438677575,88150.29101174657,76555.61705620028,0.0
159707.60790520586,109616.07243174677,101254.5822521044,96327.21019742216
88939.29444320359,123094.72948285454,71980.94576362116,12669.41636947851
91928.82740872675,106444.2989868359,75491.43191101137,24086.174934651484
118324.3380022187,134532.11974515682,111552.0415319882,18435.485210174975
165080.7621784224,106548.47280084016,83486.52142329657,25631.51538634766
115953.22186259825,182825.8196870266,72726.08461371236,21647.549947035222
116335.09513581436,103559.5736045997,92141.54725935326,0.0
91161.79287776382,177780.9774865763,99045.6970156334,39033.459113691446
138918.59170540757,89869.24392240157,96938.87323207007,36043.86570708965
139063.52508658706,190127.72528954077,88399.40053536714,54037.56363834988
135781.5040279982,154599.94395904924,78013.27151213554,0.0
107415.58654305275,159789.74822374986,114494.98014084573,23505.385070865872
105865.86463253989,105867.16980512516,105498.13533313797,24422.351201292797
94137.55499190059,131933.20710839733,80322.13174747808,100103.70764175069
121677.45003521867,133563.9186814662,89786.55800100701,109855.1649488504
98391.85341442996,137480.84046902184,77630.67703590693,21554.04045139374
96451.66989501423,171815.06942113853,92759.8809706946,0.0
111526.18566178648,157282.951545911,92126.3231482979,0.0
110216.87649631567,135856.96536117833,95013.73149756082,5221.842425882242
109240.4294235609,164977.5129824908,111564.80339292006,49771.44808641447
129328.89193680523,169578.58185748314,100837.1952487038,55158.49856098186
121580.95604300559,125801.3274226181,78212.5342623704,41414.94269935297
114236.87938977765,125068.86123717463,73627.10743464631,34595.516499813995
123660.25856622965,194042.38130646083,94151.03373386075,47381.95685083946
100169.45917790735,134003.8058318959,100608.54684157911,0.0
122105.57247819356,123925.7286184154,122937.84201193207,0.0
123012.04985689267,136137.3083628862,69870.12590527217,0.0
89939.06281285039,166861.55371055225,103087.17439210364,18649.73448696717
139913.87508740724,157959.52107095122,82495.50390893409,24793.826686602784
102371.32589546009,136860.43625704196,116360.63995049603,0.0
121806.1959841287,155289.7200079422,84460.71335222494,16066.385941899654
143288.2348107054,146257.1084709687,107667.73472167933,30081.20984098094
138513.5351542774,136444.595821777,127703.34149798854,5977.938869206727
120686.66777137671,132499.28213136204,97337.49351502015,66681.36435367315
112750.01994235863,143701.02077716973,78740.28442143704,76185.4534710562
138950.23817151133,129596.14178078262,81015.60488543622,0.0
133493.8995561724,141765.93888471602,75721.41587548393,3420.921170703272
107632.6995991174,138761.62180459118,80101.95093555047,32886.749053386404
104102.1270599662,103734.71118723285,79316.92865550211,10227.715067950647
78552.89636608004,126767.83756647886,126223.52972219436,0.0
123080.63683367174,133540.01714365603,78356.24224433619,52744.006649492185
118346.04509963203,186492.87299988602,92208.60968917586,18372.464564347232
142723.82749285083,135999.45053767096,96515.44030751091,15833.5893331767
127181.10186960733,146831.01390702196,95998.15592738327,0.0
146684.5838834538,193783.066131395,117322.05580859946,0.0
106052.71544167658,100519.24781541579,68244.9305811115,19875.72244548861
142763.00661935238,101639.94830975722,70749.85208327431,73741.75694037072
109421.6724179069,120541.86055090933,76168.85072720621,0.0
135551.92123584545,131673.26409867758,111510.00514132348,0.0
90824.83214938613,134197.1667099143,98112.55169683608,0.0
124702.70598732377,127228.15910146825,119490.46883698745,0.0
80306.2411710818,109158.32485979082,61316.68497354482,61501.15220988533
114657.2502811649,164349.70507152387,99109.78202756243,20419.351474413135
128807.07987755827,128649.38309061665,96948.59022195263,32244.711781480342
109580.62897537809,169608.37820011654,65490.45491840626,0.0
98991.24742488065,114574.11193269143,96738.55453595544,47136.18506223682
136922.36938591866,188992.24608683892,97388.43448034496,0.0
117930.74420306153,98355.69292732076,80321.14699022613,0.0
110208.58705938657,139637.71032510226,97900.25151407853,0.0
120837.91842308553,115040.67942476737,73646.19370107961,51065.36498217587
172733.38283891178,140889.08566152258,100998.53587257191,0.0
143070.05699563088,115512.2021198584,107815.41728464616,33185.56037277222
143251.4733637568,86366.2615211456,77458.88066794342,16932.410999536896
128710.92637984728,120482.73877357009,103892.34481144151,50776.60168048311
123329.70545154295,179902.677470822,68097.928984378,32738.209099469692
72078.35423339167,114999.43084827569,91774.7052453406,43089.56623207708
106420.39307073737,152711.1227627121,90672.16666073404,60727.1218947274
110388.51173595051,140142.39284377618,84678.94026623036,0.0
82502.15871904933,128633.08225215977,84369.85305769918,38057.6354042759
96851.68419569133,191083.92287485203,114692.28494429906,14173.772209066781
80383.27058154732,132136.88773001838,51330.98616084141,4048.452383034557
119233.52328605254,144235.9391143241,113320.42712046218,70028.11676259944
136375.31941697633,142141.57033722315,70404.10758775898,82490.52356682888
142135.4903724866,179375.04112021983,115609.24005538522,16743.38216679517
128295.68924158483,102535.22606202646,105165.43263859881,3415.9703497565515
100732.07317602861,196104.27378000418,95970.32352298089,82923.61351810985
81358.69682960081,177986.18483075238,108235.00523366826,11217.425138179835
84862.62601196996,149941.66583193815,82864.91081064707,0.0
94620.34845491004,155453.9283629117,98180.7903205908,38231.638180983035
102222.80603928652,134298.31934321023,88058.58066689955,0.0
116805.03004016826,143752.1382746753,94828.39681111265,0.0
99716.71563746064,150499.79044918518,102860.21786124154,0.0
126779.51787336523,117284.79697849996,99026.01539500411,0.0
115354.52994401054,177985.02223928634,84165.62234678575,0.0
120210.9142348205,145603.03078258462,91509.9421882139,0.0
142805.0110534241,143540.18954970353,88131.51845715198,35415.03339592559
96395.3653159926,118332.68224786603,80351.960636393,18926.02952817545
128374.09156584737,169243.5615830785,105663.07480595485,0.0
119720.53543047853,138851.43638655415,109662.42842907611,32179.06465790201
113330.27438060609,126870.66250590853,125497.67055037062,12022.037452209957
137705.1264173192,112849.41532944987,79108.21763401193,0.0
137580.28309114015,135961.77899358922,106231.74988135297,22946.887466980075
101070.18408023144,110757.26991936973,95728.38307696607,17292.502832314753
116356.78832284152,148645.78468861087,85990.42185905976,0.0
125624.23365168131,159359.39181704985,103162.91814651024,0.0
114539.86503954831,130174.33554198805,90930.24613732182,0.0
131700.42664575597,145902.66915420565,88713.6572676317,45628.839181535564
125623.8403582055,170503.2431505329,89221.22481939716,0.0
156651.22480712025,135679.08866726176,79450.10752968985,20556.835645875246
89394.41728140425,137364.58035242953,109029.76921580813,26059.1394020804
117551.28020505205,140137.82802726282,92407.88975990593,263.4561487698429
101829.94976975617,128985.30325291913,101838.45206834417,0.0
132082.1491087809,131208.66698422405,114135.28261462602,69790.50169322174
87656.56219908911,120781.15301905187,76600.68238523515,38849.64371249361
126926.25420449773,150737.05340947452,127531.68204384216,0.0
107399.03137303318,138210.96316232934,91482.24716182576,0.0
105316.76267757971,154970.7411968406,96635.1488737368,35650.03246704044
91070.03592918626,165544.05054279647,101862.8540464168,2303.2772516524237
110698.48107597989,113733.3210472258,76574.67948618921,36561.5249169316
141690.0106058185,119081.41562209319,77952.10732040303,26850.865322182188
119496.2263294104,157297.05734818196,86189.69483346592,0.0
132553.6083574895,133640.77777454743,91860.95081209214,19219.11326921166
153292.8364393255,142017.8403734108,77903.64485795975,54481.09753759224
125275.11169645151,142089.32409192776,69339.8338870114,0.0
108824.00855875318,116299.54427003724,107325.86614905363,0.0
129345.0443036558,152651.17770778175,73587.60144422278,0.0
109114.07707371416,146223.0039753707,103721.34615272089,4550.643194077169
109911.5463340566,114788.10856201983,72142.64531081461,0.0
89602.1440076203,135870.5684786179,79813.61284542333,30216.395999767476
