facebook,paid_search,youtube,sales
125029.47217881025,124887.15348600512,87741.17490887048,24947.521675315787
116114.61736042962,183612.3887339972,87951.64336195297,9345.492249923394
104884.16999683274,138465.84899750218,89642.944378564,0.0
140974.14252833126,98637.24012718134,76023.49936730645,38004.17923270156
153108.1422617659,152071.2186437027,94233.26632455965,48083.6624999994
110328.77032306926,147869.0640363791,68870.05098362113,0.0
107756.66165690358,113716.95464401925,79247.60088137828,37816.304077853616
129824.15330823993,116944.51807163213,88216.81855290274,0.0
112839.41240506027,139382.5589228752,56106.700310166125,0.0
117212.05598673531,148743.69538119953,101534.87304517376,8374.91780305267
134793.06303449342,78233.41792801497,59202.68235228742,38887.913711352245
81812.87824985414,166328.03631309507,100043.81536347268,22053.824215609995
146366.04649705338,127637.55065462556,70607.86065107757,20654.96608438893
121453.61048658683,106706.31289004559,83926.2196394475,21230.697971879265
111770.13710875639,163526.66378629828,97786.95970424144,27514.91705737327
118215.31691557102,139409.5505145386,122972.09279219224,9551.842363243957
119248.58710041037,170404.14441955637,91746.77966561024,32889.26338906191
85375.9739311015,150948.80657449388,60260.60507700738,0.0
149898.7645490647,139962.13742629884,104305.42698953662,33111.40787594348
120826.51264541237,136181.7513754961,86521.22392711473,37873.86786169914
128860.04260894751,152067.81901390344,91048.59981688236,34264.26206231062
139030.99541148086,129661.71852976675,98367.94544831422,35152.239648622
99576.75084879399,118685.68528133752,56619.33064641429,23999.94260936333
129469.43798070456,155247.7280663661,90098.05271602793,48651.718057338425
114647.17818202413,136387.80396388925,83854.59165070957,0.0
136935.41550432987,140839.19120172516,108327.52359008278,38928.95122397266
77455.45159297009,167234.4959038652,100906.70645008114,71967.24828672026
118018.11399517462,137153.08480660646,65594.97115827679,0.0
107943.58688432077,140375.84813854477,108939.38778523573,0.0
128645.2590126831,125008.7622137267,96742.87632240317,50634.223796729
129400.88374736405,150768.49834954628,66791.37603820172,0.0
105847.48210355948,148745.6978170022,90836.29655239159,0.0
105756.52271647913,162519.37829476394,105522.39170783783,18507.56802132322
117786.69262885342,125521.7790748281,71789.3419113991,0.0
102067.15545369583,128554.57576024535,110663.66003768126,37953.75171218354
136839.67390904255,159803.43497863674,67310.56838808712,0.0
112615.85599105108,146305.32508407158,78131.59235029524,23075.374212141433
61860.23561356717,117344.54684518263,75856.93746915463,17774.64704994442
112503.55886756387,172663.85169336252,110654.00597382993,64138.021642425745
99229.12358312056,97538.73578999372,82634.75795176205,44465.561644900394
87374.48369078108,159607.1188315938,72557.74496008502,0.0
95251.46723554855,108369.69910004508,96678.16318371093,0.0
122188.1694366594,187144.71291213817,99917.71485889077,40160.30028520759
146572.81656496463,101385.00682735941,100013.04142191197,0.0
126263.6894772996,168806.2662968187,85929.91252160986,3876.520112479582
107869.9322356852,137959.1409997189,93818.01451555421,0.0
129118.08390341405,130834.9357540314,80246.50370656072,32390.577302540194
110818.19379562017,144634.91641169402,115122.02516903596,0.0
106107.99261673712,155797.50847894532,107163.07737986898,12065.126100963103
96912.74663534031,117389.98744172827,106244.35243561013,10316.676843084851
84963.42386496562,119605.30687078569,101911.73901860318,16074.221437277643
112201.52586881109,156240.12162782214,97795.99958992502,32983.126900843374
123161.06979840263,97316.42615876,71334.56273775318,2702.7334998185097
118067.5265997022,125394.27267019787,99499.51854383473,0.0
111680.66144105283,216017.17385398602,91713.9784509498,0.0
101085.07878606438,115799.67588526798,108950.46127426378,14080.434264360707
132164.92383369937,168695.0697939938,102111.28773573642,9731.955740884547
93657.3616010683,125351.2307821547,98255.70705229533,0.0
135520.5582768695,152726.1286199286,64736.62803704766,14873.229604619548
99955.6596214655,156358.89226490544,88664.99195087294,38269.394419353266
104951.29525293931,168223.91837957368,81631.61610144515,46549.009647011146
90664.29618768646,134993.6543296806,93785.4888627461,0.0
109971.95706228727,189722.11596887134,83766.77592836035,3634.760998419346
139506.24916955957,125266.58588537048,85860.81335860041,40996.489408480134
130312.56176887912,145855.510339989,96885.50857360056,61021.093577228545
139568.4422405607,146131.9233054402,83517.92829646837,0.0
130442.85091867871,111950.79700126461,91823.8730936102,52696.99071647312
97926.60342939262,132853.193625522,67208.8216368854,0.0
113384.21551344886,144037.83748096018,77513.97784859911,46602.23479002181
104396.01741765074,129196.97392176451,99840.6535080444,3135.8523226183843
146611.49808078082,201023.09913641337,71547.11824955288,62765.14023354766
96064.22707147377,119034.40816001174,108685.87616404495,0.0
137873.95378778223,169485.6117035107,104615.99032951982,5406.0972025892315
137859.07740217538,161411.49532871967,85976.5509699032,9924.09923178387
156592.40403432175,139653.4466373932,134981.01158253697,0.0
111806.26814741005,118369.77365369383,108646.5536677244,0.0
134246.44319160323,120793.61699020574,75760.80739941397,26886.916084468015
165633.03673077686,127050.81751958726,101192.61080550072,42999.2546146134
107647.16646132607,95356.46795134342,90987.94599479636,28044.322396535976
89299.1950493528,114913.36435501774,78349.31863710884,0.0
82399.79932184474,102938.08711590894,73951.36285250686,23503.587944662184
134254.24057722662,173646.87507944292,104923.40002332568,0.0
82336.99583882833,155461.55980970548,81030.818030638,24093.385472972834
112553.61894124154,159649.35247163652,88471.85467444421,47067.48764138108
128746.26374077922,154720.79878854868,76184.61107660207,24146.125673233408
123703.51073659828,144174.19058335407,78777.63094052114,56551.38453733404
128508.89728368344,176517.00830322842,88096.06199892792,9943.414433068134
124445.79711601709,124730.93360670657,95822.73439086227,5386.895642502133
145577.31626626785,142666.74138417613,51174.612546728276,14544.687741554828
100953.67238522405,158676.4706956031,90253.79698750125,0.0
106460.09723082937,106969.76920359678,78808.18481122446,0.0
104546.81109458352,217414.72240356373,111035.43980175338,6773.8541568488145
136603.8362372522,140714.14406943964,134141.28969008155,5296.649785784757
138007.97176790127,143549.73626438982,84610.81447569426,21058.67727067279
129024.50638637017,171421.95079187304,64166.57158930208,0.0
143669.87333779855,162873.8833252556,91753.15454877849,0.0
96439.18265247239,140951.95048491147,86918.56005760192,45641.23210412591
153344.48223102273,143253.23595245104,119570.25973501935,0.0
150464.77243424515,102396.28672630052,114998.84015063314,30424.866378540362
134712.43994491495,126088.35555375059,102980.62455894846,1198.613043283447
155635.9781754212,152930.255403974,81199.58878181013,18743.258341001092
86867.53584644452,151097.32097607217,100166.49849271205,58907.18565406936
109511.03727474697,170529.14375010217,93975.09538602456,9755.806637508324
105293.93078636096,136987.4735444169,93619.84804949086,30642.228726974565
134429.58647514688,105317.83716422835,66626.55227148195,12388.31952835293
98997.18520795708,166418.26076939196,105926.9300768047,10128.082103645262
135149.90298674972,175902.2336545504,91617.12492466853,7686.6923356125
147410.72287993427,162456.11432140574,88487.37978683137,35346.625453391745
133904.05800167998,135909.1582285627,80997.65257486759,0.0
125675.02047323002,166109.65129691447,78095.75250519934,0.0
100242.53318198503,225722.76195020534,94758.87871918472,18422.840870286138
103062.98067749271,142878.80786101188,63762.557972128765,17294.60108047281
144992.37810593334,107206.5826938719,101842.48139475063,0.0
135586.98007810666,125342.8737611962,74188.41844506472,11503.898600984392
119219.60961244912,155636.90000760127,59119.78970692062,0.0
111641.80908468219,99879.89222754844,117328.4297388903,29495.110702130303
79483.84253777246,144235.07687280173,77128.69425981633,0.0
98582.95162631123,149508.41625789707,79167.61257717456,69768.53650912034
158228.38174279447,178378.0434953163,107018.07496512112,5660.16262727725
94390.88857995067,172754.87140135752,117816.46350774962,0.0
123789.59642442162,161614.6197937943,67004.97632094855,4645.344597795538
140148.87946390396,85933.02473713676,75657.47909623996,26702.3929617155
94901.54663995415,163026.32820119814,76759.81766759105,39247.66183965846
123694.20949562166,157637.83465150616,104022.02494043481,5443.819215507547
138758.3107502131,146398.60942695866,114586.981918943,0.0
120249.986438145,96744.44684636286,73796.21157632882,0.0
177368.06111333537,120580.6522703235,111221.1800695233,22166.129010529057
86628.01482243609,110829.43076164834,79364.48832706947,39347.41563461045
141174.57059767758,89624.78901232273,95041.84354418359,44141.57098695368
116543.96525207072,139927.12121463014,70928.19450858273,16954.016170788735
135438.4030967335,120054.4469639305,88171.04379627002,40848.28230246662
128826.14303398492,205632.6395067228,88333.30928890925,73283.5589798939
105336.87605780007,135780.70151405226,85272.6254052709,47365.025247630794
124579.9278491868,172343.828896649,95774.56471979545,41931.21761683511
82841.97097203427,100772.52438266939,74894.5370272121,0.0
132064.95001142786,126747.76034987826,76744.15052719737,40712.80814122079
125963.16931981052,142422.44690085787,96568.08217424034,26668.35340478443
132773.20337286204,117296.15128480823,110130.52996463593,31569.98311573315
141162.366501743,129444.9828798814,89657.79458928115,50333.46439916734
127352.39680419421,134551.22734391154,97555.06160193258,23255.969954405777
122961.78839596553,134152.30036387764,101371.20015446011,9347.502753318156
102378.63326677415,186377.96432588366,102457.57782950238,0.0
105755.58472701898,149455.65713578777,75697.12911245042,3263.903451489221
143734.69240354662,151987.76407353257,78344.84654692645,19863.89392160208
148726.70811411957,153491.36935862678,79648.88109084697,22057.92753864772
115237.79127375892,155315.65943342782,118929.50701340946,20917.795810262065
120920.05494506548,137927.82540312837,97622.89408757856,41261.74659309127
101907.71250012467,131981.34071302885,96949.73580577526,37556.23413328432
143455.1369053489,144170.40148795693,95493.53629775607,11559.397663815516
133308.33647383557,168920.09872283682,70188.09894570752,0.0
158824.348729275,168155.9547109096,119072.85706165558,27054.723441983995
102433.53845640522,133990.03810778973,97187.8129618044,79106.39074678137
112439.84201963566,159196.0923667028,100847.40168982428,22987.23117109201
124628.91845051144,135135.3834240083,63517.18066626297,2888.2617668444273
132929.79075451542,140846.7637358811,101694.65778542277,29139.209639152796
115686.64724904735,128161.91546114506,84656.8132480856,29443.91921832858
102540.778190926,135458.87152734416,70158.25537910644,28791.850041850394
137628.15057847142,173533.251738742,75693.54501192304,55505.78385590073
134422.70725091163,142310.5286834809,71026.5868731995,24151.5280977695
101674.5179887255,143382.06271380794,70773.23707328085,51397.170479128225
147108.85602210992,103819.55551855103,90908.21730546316,18329.43121482542
143403.97418393206,132268.90230918175,84198.55816902523,57974.48352962376
122685.92994495586,133967.12740638177,95011.0404324208,48481.2109495043
121591.95724752072,119271.41286391487,115139.63806602007,39568.104468528785
131081.15542231814,140541.63529258908,88057.44429558994,36396.23738609781
102765.93859487484,129270.44274430865,56326.66059062359,79718.56381898669
120600.62958328164,141999.89638108955,86370.62682678275,44743.95390308155
76952.32910781639,143037.57524547336,107900.91654596807,0.0
137529.1129100587,116106.14105443389,88710.90791254755,19082.415142324033
88770.13555116282,130032.45543792026,112939.95980537553,3482.0229877205556
150068.39656857998,141934.35706902083,96794.12389706729,75468.9417323883
113397.598120671,169607.48577891814,62425.953984039166,50673.948100110545
115766.66036137646,146417.97931989352,91643.73375657538,73585.30419060004
107445.32187830989,123451.62050206431,94455.01941397093,0.0
114239.22252155848,149975.1189810963,106205.33701910466,46100.27972158254
148370.62690296074,182688.722233044,117294.54857417353,0.0
70243.82686929841,162917.66181472546,103615.88279563049,0.0
145539.30772176376,153688.1632608905,96607.19696080826,2074.047359690783
126760.46962203416,158139.75438705803,100142.82407367519,59083.91241435858
95859.56704285569,175998.85103571578,87479.89790325648,0.0
98493.75213901524,166890.6698504415,68056.83244788856,12156.127300953005
153527.86054416405,154169.00952794144,90622.4412933429,49792.021164765436
101089.86240114538,166716.05548975212,95479.35491188358,38670.48057953874
96932.98978808081,112958.72259339847,71945.13561132115,76480.42589692456
142746.2908472946,102443.36869149297,109899.32459249912,11703.703418139294
126771.05752571828,143927.46626609575,105081.16523223647,0.0
101241.48846927202,141717.01774126347,69423.57877068195,0.0
124332.49950809238,126402.24866216857,110487.48433184811,1219.838901466157
99484.94632719446,160646.31674569275,85375.2844618523,0.0
142016.4279684521,93428.4103387191,78322.62652322477,0.0
141227.41929746268,126630.6935985549,106189.1653911979,71593.91800693823
130640.12397643886,127876.11137805962,89234.18380859913,13564.896942629905
127233.22122494034,99092.4553725135,118487.77981255305,88885.38113849878
155223.7624973475,177368.2751817326,77206.67934169873,0.0
119993.72654776451,106019.96828341692,64025.13714041018,0.0
96362.51749158397,125291.49856730785,85793.42578250788,0.0
128989.47825664614,162699.49394512834,101838.33748590709,0.0
161720.94099074227,156151.1335857183,76092.85521696685,40389.154339630826
99704.81013628296,112295.63258788134,70048.49425800181,26996.614806573827
112770.74466612028,157062.23023151592,93433.91104054131,39367.194834903086
128328.92076202905,147244.61196645556,68044.69184748725,52841.13982269161
118921.90301988521,198325.8890527867,94600.3904942012,48596.61067814441
100353.9283924537,150098.5104017076,84890.65423157734,0.0
142437.15712460942,136468.9544732867,97416.9973252856,0.0
166400.8144403452,118587.45107201443,69242.56794113097,15950.732647782825
123922.62918047815,121393.91582611072,109472.44727165856,123811.82395504866
101918.63420527999,119355.77261329605,87254.48272509465,33942.441575266355
89020.7894989305,174277.47034779805,101452.84001857234,16614.218254932952
125159.51962442361,140449.24787541176,104398.13191927334,33063.452273261304
142077.54686632514,154131.17809936826,72638.32571451066,0.0
129503.35492990763,177856.18999952218,103233.86264412114,22715.352730824903
119951.92318162293,81038.39644481338,68623.99837283512,37662.823029448235
108214.56696421388,171971.84411750938,69447.93385860161,12364.117355733682
98156.72734563821,141384.92279458334,119459.98853982652,0.0
136695.02652649765,150876.2092910111,106677.80053194937,11441.99569059371
138275.43242771173,119289.91945629372,121104.96263150632,2947.5599403906617
89085.40426618533,121121.89003878704,84446.78954088133,0.0
151796.77956361367,152221.14724532468,91536.42996117013,0.0
131481.42441788,199614.94500828674,97910.32120128545,0.0
147991.89290291586,165082.83282037254,89817.06650109158,0.0
93157.4450302977,171638.07303546352,78807.95968956144,0.0
92683.51689169122,135199.9682434645,76558.72953179927,39675.217456335806
117020.61380465406,124994.8943853593,93207.93349243424,56299.473704041295
130055.68853790389,120479.87621052517,73997.10237506543,0.0
155927.21645853927,127793.1568825828,73577.04761449722,59944.52527840994
134121.57827630264,88680.43917073686,95903.5801673189,0.0
115146.37446375933,121877.01642770995,88572.60972771577,33726.09706902334
99472.61584668217,125991.17109850392,104058.09405872528,19121.65603448933
144600.011454383,135616.04564012898,83626.32884875736,31866.87554399869
100705.89148498571,143293.7527436823,81281.16075036697,0.0
152569.37109544643,149061.27171564027,96353.30094053206,0.0
114312.30700786981,139626.865688926,77819.62688169259,0.0
151811.641452357,125463.92284143108,80128.08411664973,25236.166566794975
133578.62580118555,90916.033918362,80723.18414430878,68874.74941741565
117260.09021115083,125617.28478995517,86854.4684055667,0.0
109612.07256347747,115688.73405782487,116586.54814943855,8439.40524333503
113181.84245307841,151651.6687069651,69348.16762564264,0.0
128566.33384750475,162732.18491734235,109432.61373176188,13665.466052637177
121543.12992435433,163464.27667649847,101066.80134434876,0.0
108123.7718386259,158923.8184031955,113504.6827105499,58401.29779122659
116687.37179364735,136661.8566136878,137050.29072483408,13795.802147579667
121571.540594383,126951.11086310259,111471.79531181783,39739.10758680553
77425.31811170376,121322.43115832334,103885.00421861792,3500.520484566404
129163.36229577397,102312.52708495624,70312.55472562474,16115.620601441824
100405.57550566386,164796.34251269646,72206.66607733436,46562.292491753826
96933.3519358851,135632.22405175064,95402.85276547832,15549.173508800388
86253.11305778578,108841.49265947816,64528.857781206534,14351.434903795269
84122.1500426422,119337.71560724413,99231.58876936829,0.0
92891.04993775421,118325.6635891862,57976.17163858483,0.0
105819.58084739019,141075.61212537816,107283.50078346924,0.0
159065.18275053136,166686.69627676715,85174.49532099602,0.0
109482.40648209592,131300.26126011042,91898.95418205284,49224.33765503447
123555.00212536062,83686.66213040877,78774.41555369276,63724.75078156926
128009.62773012658,135270.491621027,61522.10384666141,0.0
122621.30372431697,136095.15249757012,108520.42918791392,24508.958871469553
118451.13078548013,134376.99422661195,110035.5209243207,2942.3523473680943
96094.1247280151,124313.47083810746,84727.68352194453,52702.1079556576
149018.55096558423,145435.97701814605,99928.94347101012,17786.740794632613
156143.9328727577,141653.52787872506,84136.62869684394,13225.455811829812
86346.82611754628,139379.24214683383,94327.3476639937,0.0
99519.42818227242,150316.03403607415,101387.08798380164,0.0
114403.79315245988,129254.17942130366,98326.2738686081,34689.502725495775
100709.24410179617,127835.35825748366,110114.54420114018,22204.69336249419
130119.3110691173,174503.082239635,97783.21013558003,25907.721862379756
105434.55595186773,153983.8852428859,90421.26925557893,0.0
163301.12135613203,160673.65152357,78578.71548183868,10131.2371611981
143810.9718868719,170652.6146333517,82822.41929514118,38235.53785758408
124251.4806126443,153148.60451562,102150.77095087525,42891.368955111204
140539.72526639464,163209.71697840426,67472.60221628821,0.0
142118.00848714617,100516.3709482435,106587.10955119194,0.0
108721.05023883513,145103.84679990067,85782.844109782,0.0
103675.65510916071,135432.03845464182,77720.91143388164,17474.222182485504
121562.86125939294,181942.10227249522,73519.13734827799,40744.523061468964
137232.7224899589,163191.1382950825,100115.5167847258,5917.38341366484
122781.20797306835,124238.8702301705,89780.37969295023,0.0
88460.07035618005,149319.85396323015,113831.4783484473,2337.368761657115
103943.51112098315,144192.033336231,71053.86524211118,80938.38375457788
118520.54272811244,151358.2858288057,81327.54565407205,48507.92448407154
118486.6879134834,114528.93826563371,88616.6826280888,32983.29638513779
159450.84353579616,149000.41163095564,78722.14884045099,23410.02573191085
92280.24115202004,134296.21626779414,90091.77996212704,10902.809708621393
130111.78483671749,147061.24410139,94792.51149623278,0.0
149782.26216656578,121890.37087194575,97267.2635869461,0.0
165428.99490845593,125373.42071508501,112592.50696326692,0.0
111912.05153632077,169346.05050916757,70447.9135682763,0.0
129828.589054404,113711.31104149597,95066.40479902967,0.0
131395.20714397295,115556.1399739488,80295.8577061775,8268.711583552853
123909.63463106581,138710.46856961056,96450.20070035377,11822.768824530833
118023.09597521387,120702.74062035113,96469.9827952957,0.0
128719.50779000092,117874.28419343004,75196.20925151503,26115.510267607977
69355.07829560629,142626.89928020738,76482.71486048869,5071.460445636827
133641.38980125263,102373.35357740738,97674.64595204362,17522.361227294223
122523.55807323934,114800.94412715905,90351.06766116196,0.0
115550.5020644347,191352.3895730911,86705.67238902593,35554.42462366834
160937.24391439115,151486.87647422522,99869.8024466246,0.0
106501.31962418895,121335.91619325223,100975.77713793197,59537.97804330661
111938.48021869939,150455.37695665492,82055.54830947446,5772.293597848199
159831.06604409468,154183.26192466574,77219.2029353625,11207.957291427661
103358.77390300288,164860.36050225596,71071.21534743537,30572.860139418408
108997.69434126922,136821.09926358174,90501.81180302227,36276.5278331272
117059.491531383,164412.44256932224,68652.59584277152,40693.26919700297
136814.689642591,89038.83687794568,91491.42687343551,63653.852061062826
124156.05014706627,113592.29673810618,108252.5518713666,31425.91308086564
94147.49305695474,144096.7850434114,84698.10344570574,9713.631447451866
109356.62873745621,148240.8383201948,81956.93579189754,0.0
107852.91133575578,117205.44280828396,119967.67160440717,7480.364416584666
118455.57909553908,146485.49978157898,112645.5272878147,57651.34762056793
128516.87317259658,124403.99378281849,78531.03194166879,0.0
128364.11511775944,133076.02264432085,92085.19771588463,0.0
84479.76491903196,165619.34501662527,94930.17363522123,6144.361365099788
141278.81975121712,162723.437422215,93054.90634089267,0.0
125051.37691993247,115073.49181591845,117220.10171569182,0.0
147690.64095187813,113568.71344949742,91308.4483862913,66122.36001915237
128883.96654581344,129720.6651111671,93558.52313446526,3280.931525723283
142026.45915471524,139331.34247067687,100329.93442719623,25583.41654160757
129330.90622900255,123552.53778563147,107848.79574071501,0.0
146924.51512405497,166016.0610699917,104053.48791456159,0.0
130445.01272035557,148684.74604271387,98071.27179467458,41289.52140829989
118041.69507114192,150152.12774686073,66619.50291909138,62422.10045420581
165448.69440893765,108336.5292763757,82677.93413912361,18676.16389752511
137780.74244559783,169182.2679345945,102291.31810807907,5457.874250569279
131474.88842008827,69495.77944398273,93755.98045918958,24179.004160649856
94473.91166923329,160851.3862962342,102391.92950734428,0.0
94233.84765072925,163357.7934417693,118307.49092506872,20234.695225653002
125854.30964283706,129189.97031805097,72345.55192411013,0.0
122910.42395536482,171822.7554311856,107068.65262206875,38242.613009382854
107717.54869983367,138422.56117614135,85044.54806259554,0.0
122819.6539922412,141560.79258318606,104030.24728912098,0.0
151772.5385608719,148488.2196851054,89381.68884947823,12535.945774831143
133908.04949100598,219664.37279527637,121905.06808339493,0.0
97179.82980494524,173610.84770207512,91951.30404392607,2170.431354486367
117769.82345714113,157528.28001782295,80392.2866346603,40150.38495759382
103900.67038294878,117179.88783497013,96298.11934187652,10167.096454556762
112246.00167182878,143589.7456369873,94859.14171077404,0.0
111727.68668740714,119671.89765384034,107071.45641165672,39688.856591781114
110447.0883479199,160552.7711820703,96720.79197907388,20804.89312125746
94897.2925605321,143511.67439337142,127125.96958753954,21339.646275785228
117446.9063696362,111886.95800965262,88328.93796896591,0.0
108787.8472630538,142028.11458546258,88505.7007532929,0.0
61411.02619995464,118764.56325709236,80941.70924920418,0.0
161059.44049003324,143780.40553343866,91285.02507531266,0.0
141775.39308433345,118523.06709086859,93465.88681624431,0.0
112473.98550150008,140687.19083402032,94218.15794933817,0.0
120376.38099481197,158761.74654837738,91007.81513240999,16750.490331320405
96566.91305364876,138673.70020187236,80852.68174909052,37874.07016805598
153914.4575562173,130227.79332069028,76775.02307876467,44949.166674882705
157945.77389546222,145081.90552643657,84372.39412746666,38796.272126643875
123133.87456493049,157429.56551982134,107123.0649035267,0.0
140470.6128837069,112320.41825295599,110351.99528237218,13804.203004401617
123505.73557867848,146516.40386763006,88845.53195339348,59762.878344911296
93265.49122248139,172938.520475435,75876.25550298863,0.0
111763.53262072685,154341.42408191788,88782.39584524813,53292.52643237659
122638.55933543915,141443.8536666807,121374.98152905119,0.0
110909.04562513111,155993.43766747238,104984.51752974931,22039.592230245027
115626.93445129928,151312.41140256706,98261.14037298821,25383.20492019796
118172.0088498177,158840.02772899537,104440.27375578854,19273.358224144187
118382.43004269077,89401.7097254264,113108.4991701197,77137.9151970318
121045.16980994967,101163.59665841836,72707.0069767932,1118.7180526164957
98787.89867206798,165120.72873708094,84119.40196954316,0.0
105659.67701744128,102368.02059596399,82069.17550744777,20622.986876275747
94308.31468600061,150038.46589298014,98806.71595606476,7206.107512616529
139556.310993724,131198.75859919272,92401.66335959396,29238.69677353841
77887.06116319352,115095.26886010007,101344.66936034113,36581.12592131961
143071.8068663385,148741.24392868683,82396.68975199165,12366.460046330443
147726.98794525687,145025.83759291426,110579.28076018734,26984.00005247611
113956.38826034756,192758.56630240945,88959.99437776048,19162.95781759702
67937.25824345404,124379.71988660278,100418.18327937275,64022.090729462565
112773.78876065419,176002.75300172935,107931.09748384409,3225.120676553015
118716.31677422361,148810.57285960787,106726.86473242452,0.0
99788.03560142173,123474.4529614322,95412.42612602696,37497.53933197164
109695.63212383515,159981.16143793112,102290.20359573817,0.0
150603.90397726704,154143.46261134878,116124.9099595843,26312.522616553513
133298.54324603482,140896.08237145122,97704.01850962044,7910.1661760713905
101508.717712438,146657.38391101558,79055.3039690763,8919.616270047449
88048.01660809136,125075.32422386171,98745.76096445827,83989.26064903007
113459.65364780457,119355.32186863733,89440.78172970614,48182.97368512715
115730.86441299124,158986.05434556457,54779.98298393484,43164.214308929615
129923.98374726632,134401.51439216814,96929.9703555464,28473.513853446522
109293.66574864682,137997.92504377267,91749.75975023411,0.0
130229.99150723722,146995.53989860692,107346.26657246158,21248.052673728318
158703.08080120457,146632.2086195952,78748.59513767541,31167.40378262951
136310.02044888525,104266.83822564839,67414.35506431038,16620.49253021625
119038.22985338455,172156.30216137148,92530.21289115764,16872.0760818121
116336.99057893411,143029.55379751697,95702.6608140817,632.1616598433538
112866.53731640258,134933.66842944626,91407.49418078353,20164.58891501854
143612.8182490429,150771.15012924367,90310.63025528105,0.0
107453.73108097394,145913.55484037157,73969.0956869051,33101.36697520371
120904.45417999965,159176.56723724256,87916.24294537616,0.0
121023.9580376217,153449.59180377354,84773.91255743377,53760.983575964274
109964.31614376936,157946.15572490665,106090.6311115116,0.0
92550.68904231799,173774.8476431879,95689.88046045922,0.0
126459.49007235336,162090.6137242743,85830.04317382208,25880.54182051114
118779.92056289232,135987.84449178595,115858.27314634148,28878.210215042775
130004.8093887314,111927.47109807919,85966.38485677486,73564.18482583246
109327.99387121666,181694.94832511287,98366.80085829245,23220.459128831775
144416.42597626094,134056.9156663222,87496.17999616076,11571.619182742135
102464.52437576311,128172.31466598694,114467.28772542006,17510.878575365365
154240.80568035785,96581.82955588901,91302.89663720416,58997.00641958261
85047.26980343477,148461.82763280277,91746.2134183601,84541.43346404178
128695.40129113782,143722.16509884424,87901.9446184093,7261.000218774969
129508.61365053247,102122.12659376298,92947.67889001821,27133.490802167864
104088.85864118235,151331.8510533294,107993.06757971864,10617.444128630514
128487.87875722026,127545.20198246403,102687.65767027032,9457.659377629248
145590.37339520318,207257.87518221734,90421.14271674257,72910.54653124484
75663.62321291871,125765.9701977283,115519.8765968498,0.0
130054.8961498163,129120.16669505517,103094.78462013854,0.0
70134.58359339845,118130.59439364081,83427.28321203977,19202.44366312139
100686.70392953584,171946.9130260493,69294.77469399093,49034.03812593057
152583.3272980189,130680.60513838117,83774.79297305144,19383.92472285158
108364.35933215891,121877.14615586257,96200.2316782538,26334.899257563324
96522.40071182055,157673.87524801356,98958.0055594714,35330.327328751526
116041.24542030637,105491.17661467037,110387.06524953028,14290.869700621486
161358.12676327105,155627.7636562237,73581.810373215,30782.996896623376
83366.35505587948,184534.99291502143,83412.66999079785,29584.350656853203
98973.80176721311,154165.1958208772,72335.3599518823,0.0
149948.63366359254,155947.4579064981,69918.01182630831,17110.198953652594
157154.04687075465,161751.5054226871,80582.71881070023,0.0
117931.37551419433,182742.70071688795,95499.18366441032,13439.914821335766
95218.94594946715,170247.3490004776,101570.91652335474,0.0
161916.8700361832,150991.7430568256,75774.68840067487,44942.92465297511
151888.84783498393,162597.28501590004,77860.8612091914,21576.129686328273
133578.93975524465,117851.62686337224,63302.65237014849,25361.78796587579
103751.9530212516,159407.33976868304,93215.28312415493,7203.709702687277
119019.41318323926,114861.1007204063,79017.91647043893,42459.43363911715
116792.79837910339,130824.43953420933,114945.47067317771,0.0
126617.02609231156,62935.94562141906,96147.13199474392,0.0
149020.02876262672,150035.74148418655,87428.31384814838,52310.16786231518
137588.34082274805,123903.19972229119,80383.31358683322,0.0
98452.47846030483,167778.63038011157,67579.94669708656,0.0
147529.92900039075,149754.81526513508,69481.92334581853,56882.515398601405
126262.6428002631,168102.39736754063,80667.88568141797,46114.43900680722
133741.31591717832,112910.08638318656,79516.45676963544,32577.155130389372
149330.81718557206,165959.65092899083,75012.42235731009,17110.33571771398
97768.39500972898,192646.40860908316,95656.42091163517,64300.91124373963
119283.48842587075,159103.95749829736,97713.9838862229,51246.53507729049
109370.9089728157,159758.72521730722,83120.51404047408,59367.155874619624
88642.81149269087,144239.94190987336,119027.28402397977,33116.84153417091
126934.1995520984,126883.2804858659,63799.05950225862,15112.046738433874
170231.13103168848,159029.8093175377,90872.45848458394,2900.9274360752443
83198.44510988495,102347.9272399483,86721.29693868112,0.0
119354.38777901059,129556.1218769796,81739.48677049114,26754.595926619462
132810.85870149545,95723.57994157044,79535.0573098041,27921.925948187596
122461.56403312362,122408.59056712293,89895.60175631463,1098.7485272564318
117737.4389496852,156051.12729733903,86617.08259017408,31477.452028659995
94015.67273108351,152634.8344055116,84121.85209331161,2169.313996100005
124655.73485880328,141272.8423883868,70519.20547515938,38236.52901509545
104864.72045968147,144260.02485155026,65728.32273284251,0.0
76201.56590042893,92853.38455339478,85672.25287206651,0.0
143891.8444102746,130685.94298572713,83968.55843255205,5313.061833686211
139167.71639684084,122966.20983911975,87044.44709584759,36927.79279084676
121033.21953702159,123523.50773713648,88370.67303165737,0.0
124581.49376411406,154989.46569534382,82162.46487175774,44620.777965401634
141486.36025431124,118487.31683736724,86813.88864272692,0.0
124486.79313556165,124882.97874681473,77197.07537844758,4120.317971147816
138080.3510952263,87823.2688572621,112859.18713744925,0.0
